Date,ADRD,ADRU,BBEU,DAX,DBEU,DBEZ,DBGR,DBUK,DDEZ,DEZU,DFE,DXGE,EDEN,EDOM,EFNL,EIRL,ENOR,EPV,EUDG,EUDV,EUFL,EUFN,EUMV,EURL,EURZ,EUSC,EUXL,EWD,EWG,EWGS,EWI,EWK,EWL,EWN,EWO,EWP,EWQ,EWU,EWUS,EZU,FDD,FEP,FEU,FEUL,FEUZ,FEZ,FFEU,FGM,FIEE,FKU,FLEE,FLEH,FLEU,FLFR,FLGB,FLGR,FLIY,FLSW,FPXE,FSZ,GREK,GRMY,GSEU,GVAL,GXF,HEDJ,HEWG,HEWI,HEWL,HEWP,HEWU,HEZU,HFXE,IEUR,IEUS,IEV,JPEH,JPEU,NORW,OEUR,PGAL,RFEU,RIDV,SCID,SMEZ,UPV,VGK,WBIA,ZDEU,ZGBR
2015-05-22,21.387664794921875,20.96240997314453,,26.26197052001953,24.490875244140625,26.613353729248047,25.05036163330078,17.816999435424805,,,52.89325714111328,27.34489631652832,52.46247100830078,,31.210189819335938,37.888999938964844,22.874353408813477,49.064762115478516,22.487688064575195,,,20.825490951538086,22.629409790039062,37.13750457763672,,24.311063766479492,,29.671924591064453,27.66826629638672,39.049232482910156,28.636457443237305,16.3874568939209,32.308624267578125,24.780471801757812,15.590731620788574,31.269515991210938,25.073814392089844,34.587039947509766,38.88962936401367,36.370994567871094,11.713881492614746,30.405200958251953,32.69881057739258,,32.3780632019043,35.765560150146484,,37.45655822753906,,40.17828369140625,,,,,,,,,,39.980098724365234,11.406051635742188,,,19.483036041259766,21.68626594543457,56.6922607421875,25.756494522094727,,,,,26.602581024169922,,43.06040573120117,43.84835433959961,42.146183013916016,,,11.394115447998047,,10.471858024597168,,,21.760923385620117,49.48917007446289,50.16576385498047,50.798954010009766,25.392047882080078,,
2015-05-26,20.972368240356445,20.54986572265625,,25.390695571899414,24.20533561706543,26.207714080810547,24.66933250427246,17.816999435424805,,,52.1091423034668,26.947437286376953,51.78831481933594,,30.426332473754883,37.247291564941406,22.211584091186523,51.16682815551758,22.015228271484375,,,20.289541244506836,22.187482833862305,34.72269058227539,,24.041244506835938,,29.30274772644043,26.9073429107666,38.084129333496094,27.801679611206055,16.02248191833496,31.72713851928711,24.246967315673828,15.18068790435791,30.036109924316406,24.537038803100586,33.99010467529297,38.372886657714844,35.411956787109375,11.458489418029785,29.814809799194336,31.94710350036621,,31.33934783935547,34.841888427734375,,36.480743408203125,,39.68083190917969,,,,,,,,,,39.17487716674805,10.685667991638184,,,18.955745697021484,21.346464157104492,55.99424743652344,25.354049682617188,,,,,26.215600967407227,,42.37564468383789,43.14786911010742,41.278018951416016,,,11.116422653198242,,10.02099895477295,,,21.408275604248047,48.0813102722168,47.88157272338867,49.72672653198242,25.088481903076172,,
2015-05-27,21.17136573791504,20.54986572265625,,25.851255416870117,24.515344619750977,26.595714569091797,24.926301956176758,17.816999435424805,,,52.32695007324219,27.2124080657959,52.24711227416992,,30.80474090576172,37.49264907836914,22.28323745727539,49.88167953491211,22.304569244384766,,,20.57878875732422,22.416032791137695,36.08589172363281,,24.167160034179688,,29.491626739501953,27.25571632385254,38.39963912963867,28.400541305541992,16.195844650268555,32.208683013916016,24.660892486572266,15.38115406036377,30.479089736938477,24.982839584350586,34.25346374511719,38.40852737426758,35.98194885253906,11.594697952270508,30.091554641723633,32.31421661376953,,31.975675582885742,35.39253234863281,,36.87482452392578,,39.89403533935547,,,,,,,,,,39.577491760253906,11.572293281555176,,,19.23279571533203,21.538145065307617,56.66673278808594,25.610153198242188,,,,,26.55758285522461,,42.89143753051758,43.639122009277344,41.79712677001953,,,11.142455101013184,,10.199640274047852,,,21.408275604248047,49.05097579956055,49.23480987548828,50.39466857910156,25.441007614135742,,
2015-05-28,21.2319278717041,20.67878532409668,,25.68604278564453,24.48271369934082,26.481081008911133,24.79338836669922,17.939706802368164,,,52.605751037597656,27.018095016479492,52.59355163574219,,30.768709182739258,37.653076171875,22.06828498840332,49.841827392578125,22.35401153564453,,,20.510730743408203,22.46513557434082,36.07615280151367,,24.149173736572266,,29.732027053833008,27.17320442199707,38.4182014465332,28.49127960205078,16.323583602905273,32.39039611816406,24.716083526611328,15.23536205291748,30.574630737304688,24.94644546508789,34.21834182739258,38.390708923339844,35.98194885253906,11.569158554077148,30.165353775024414,32.40161895751953,,31.975675582885742,35.32149124145508,,36.846683502197266,,39.92068099975586,,,,,,,,,,39.689842224121094,11.433757781982422,,,19.134485244750977,21.581710815429688,56.513519287109375,25.436368942260742,,,,,26.467588424682617,,42.98038101196289,43.584537506103516,41.823978424072266,,,11.038320541381836,,10.25068187713623,,,21.408275604248047,48.85887145996094,49.23480987548828,50.359527587890625,25.316646575927734,,
2015-05-29,21.032939910888672,20.558460235595703,,25.27994155883789,24.131914138793945,26.040170669555664,24.25286293029785,17.939706802368164,,,52.23111343383789,26.4881591796875,52.03175735473633,,30.43533706665039,37.33222198486328,22.02350616455078,50.91776657104492,22.148914337158203,,,20.33207893371582,22.310686111450195,34.93690872192383,,23.8703556060791,,29.156787872314453,26.68731689453125,38.07485580444336,28.237218856811523,16.259714126586914,32.16324996948242,24.44013214111328,15.280921936035156,30.244564056396484,24.500648498535156,33.93743133544922,38.38179397583008,35.457191467285156,11.475517272949219,29.870159149169922,32.06947708129883,,31.71739959716797,34.66425323486328,,36.34938049316406,,39.503170013427734,,,,,,,,,,39.156150817871094,11.249045372009277,,,18.893184661865234,21.27676010131836,55.423927307128906,24.915019989013672,,,,,25.98161506652832,,42.41121292114258,43.22975540161133,41.3496208190918,,,11.020965576171875,,10.11457347869873,,,21.399675369262695,48.502105712890625,48.025535583496094,49.81461715698242,25.192279815673828,,
2015-06-01,20.885848999023438,20.446733474731445,,25.240253448486328,24.156387329101562,25.925535202026367,24.297168731689453,17.851137161254883,,,51.943607330322266,26.567649841308594,51.919403076171875,,30.453357696533203,37.14348602294922,21.602558135986328,51.505550384521484,22.020721435546875,,,20.127906799316406,22.13212776184082,34.245567321777344,,23.96928596496582,,29.088102340698242,26.604808807373047,37.90781784057617,28.128332138061523,16.15022087097168,31.972454071044922,24.265361785888672,15.135128021240234,30.1577091217041,24.427865982055664,33.58629608154297,38.176876068115234,35.36671829223633,11.373360633850098,29.750234603881836,31.789785385131836,,31.648149490356445,34.62873458862305,,36.293087005615234,,39.60977554321289,,,,,,,,,,39.287235260009766,11.267515182495117,,,18.68762969970703,21.27676010131836,55.628231048583984,24.95160484313965,,,,,26.071611404418945,,42.01369094848633,43.10239028930664,41.06321716308594,,,10.812694549560547,,10.003985404968262,,,21.39107322692871,48.41062927246094,47.60324478149414,49.50701141357422,25.166820526123047,,
2015-06-02,21.09349822998047,20.541271209716797,,25.4737606048584,23.960590362548828,25.81971549987793,24.049057006835938,17.735307693481445,,,52.68416213989258,26.258516311645508,52.49991989135742,,31.039003372192383,37.436031341552734,22.014551162719727,50.49934387207031,22.2130069732666,,,20.417152404785156,22.292827606201172,35.102439880371094,,23.93781089782715,,29.52596664428711,26.843172073364258,38.67803955078125,28.654605865478516,16.442201614379883,32.108734130859375,24.366540908813477,15.508721351623535,30.748355865478516,24.791780471801758,33.72675323486328,38.657989501953125,35.791954040527344,11.46700382232666,30.05465316772461,32.0082893371582,,32.14692687988281,34.98398971557617,,36.61210250854492,,39.59199905395508,,,,,,,,,,39.46513366699219,11.544586181640625,,,19.098737716674805,21.416166305541992,55.100460052490234,24.6497745513916,,,,,25.837623596191406,,42.40232849121094,44.130367279052734,41.37646484375,,,11.07303237915039,,10.25918960571289,,,21.52869415283203,49.215641021728516,48.639774322509766,49.94643783569336,25.362668991088867,,
2015-06-03,21.188669204711914,20.747543334960938,,25.907554626464844,24.00954246520996,25.91671371459961,24.18197250366211,17.735307693481445,,,53.1807746887207,26.417499542236328,53.27708435058594,,31.327312469482422,37.87012481689453,22.408628463745117,49.81194305419922,22.310976028442383,,,20.655349731445312,22.471385955810547,35.95930862426758,,23.978282928466797,,30.023941040039062,27.26488494873047,39.169864654541016,28.963109970092773,16.688560485839844,32.19959259033203,24.716083526611328,15.82764720916748,30.991559982299805,25.119306564331055,33.74430847167969,38.622344970703125,36.262428283691406,11.51807975769043,30.340627670288086,32.29673767089844,,32.55586242675781,35.51688003540039,,37.0437126159668,,39.58312225341797,,,,,,,,,,39.70857238769531,11.784712791442871,,,19.223861694335938,21.67755126953125,55.24517822265625,24.759531021118164,,,,,25.864620208740234,,42.802513122558594,44.12126922607422,41.734474182128906,,,11.229233741760254,,10.446337699890137,,,21.640506744384766,50.14873123168945,49.186824798583984,50.34193801879883,25.473325729370117,,
2015-06-04,20.955062866210938,20.618623733520508,,25.556825637817383,23.715845108032227,25.572805404663086,23.862972259521484,17.44232940673828,,,52.62317657470703,26.081871032714844,52.80891418457031,,30.912860870361328,37.42659378051758,22.095155715942383,51.07716369628906,22.020721435546875,,,20.442672729492188,22.266048431396484,34.64479446411133,,23.618518829345703,,29.646163940429688,26.91651153564453,38.575950622558594,28.47313117980957,16.51519775390625,32.09056854248047,24.476924896240234,15.654516220092773,30.40959358215332,24.709901809692383,33.410728454589844,38.34615707397461,35.72861862182617,11.4244384765625,29.999305725097656,31.903406143188477,,32.33127975463867,34.99287033081055,,36.4338264465332,,39.201148986816406,,,,,,,,,,39.4464111328125,11.09203815460205,,,18.83955955505371,21.477155685424805,54.58121109008789,24.475988388061523,,,,,25.567636489868164,,42.22446060180664,43.66641616821289,41.26011657714844,,,11.038320541381836,,10.267695426940918,,,21.502887725830078,49.25223159790039,47.891170501708984,49.71793746948242,25.24515724182129,,
2015-06-05,20.756071090698242,20.29202651977539,,25.0556583404541,23.593473434448242,25.449352264404297,23.694612503051758,17.44232940673828,,,51.87389373779297,25.95821762084961,52.172210693359375,,30.237123489379883,37.247291564941406,21.80855369567871,52.45197677612305,21.718570709228516,,,20.119401931762695,21.882150650024414,33.20369338989258,,23.487205505371094,,29.122446060180664,26.42145347595215,37.889259338378906,27.801679611206055,16.33270835876465,31.572681427001953,24.007808685302734,15.326481819152832,30.14902114868164,24.291400909423828,33.11226272583008,37.83832550048828,35.09529495239258,11.279715538024902,29.51961326599121,31.483854293823242,,31.18026351928711,34.459983825683594,,35.75825881958008,,38.74810791015625,,,,,,,,,,38.987613677978516,10.851910591125488,,,18.598255157470703,21.18092155456543,54.38541793823242,24.320499420166016,,,,,25.4056453704834,,41.74422836303711,42.793087005615234,40.6783561706543,,,10.88211727142334,,10.11457347869873,,,21.133041381835938,48.282554626464844,46.835453033447266,49.03241729736328,25.40184211730957,,
2015-06-08,20.695507049560547,20.21467399597168,,24.98920440673828,23.307937622070312,24.997854232788086,23.313581466674805,17.381010055541992,,,51.769351959228516,25.507770538330078,52.15347671508789,,30.291181564331055,37.20010757446289,22.005596160888672,52.382240295410156,21.74604034423828,,,20.15342903137207,22.016067504882812,33.13554000854492,,23.13193702697754,,29.03658676147461,26.393949508666992,37.842857360839844,27.72909164428711,16.31446075439453,31.690797805786133,24.053796768188477,15.24447250366211,30.13164710998535,24.264101028442383,33.05958938598633,37.55322265625,35.086246490478516,11.271203994750977,29.408910751342773,31.536304473876953,,31.320627212524414,34.38893127441406,,35.83332443237305,,38.66816329956055,,,,,,,,,,39.10934066772461,10.510191917419434,,,18.571447372436523,21.119930267333984,53.338409423828125,23.8906192779541,,,,,24.96466827392578,,41.63751220703125,42.884056091308594,40.660457611083984,,,11.081710815429688,,9.901904106140137,,,21.115835189819336,48.245967864990234,46.633907318115234,49.006046295166016,25.225574493408203,,
2015-06-09,20.65224838256836,20.163108825683594,,24.910755157470703,23.226354598999023,24.985511779785156,23.207250595092773,17.176603317260742,,,51.629947662353516,25.37528419494629,51.73213577270508,,30.255144119262695,37.105743408203125,22.113069534301758,53.02979278564453,21.62700653076172,,,20.059850692749023,21.916072845458984,32.76552200317383,,23.060884475708008,,29.03658676147461,26.256431579589844,37.610862731933594,27.710947036743164,16.250591278076172,31.44548225402832,24.035398483276367,15.24447250366211,30.0534725189209,24.227712631225586,32.8840217590332,37.669044494628906,34.9686279296875,11.220126152038574,29.316669464111328,31.326528549194336,,31.358060836791992,34.255714416503906,,35.69258117675781,,38.68592834472656,,,,,,,,,,39.02507019042969,10.639490127563477,,,18.62506866455078,21.128643035888672,53.23625564575195,23.790002822875977,,,,,24.93766975402832,,41.66419219970703,42.95684051513672,40.45460891723633,,,11.020965576171875,,9.859369277954102,,,21.115835189819336,48.20937728881836,46.29800033569336,48.82149124145508,25.157028198242188,,
2015-06-10,21.067541122436523,20.51548957824707,,25.704504013061523,23.65057945251465,25.572805404663086,23.84524917602539,17.176603317260742,,,52.61445236206055,26.055374145507812,53.333255767822266,,30.741670608520508,37.95505905151367,22.256366729736328,50.30010223388672,22.075658798217773,,,20.57878875732422,22.303543090820312,35.151126861572266,,23.438636779785156,,29.577484130859375,27.099864959716797,38.538841247558594,28.618310928344727,16.588193893432617,31.936107635498047,24.522918701171875,15.608952522277832,30.79178237915039,24.800880432128906,33.70919418334961,38.58671188354492,35.93671417236328,11.509568214416504,30.05465316772461,32.06947708129883,,31.470354080200195,35.232666015625,,36.59334182739258,,39.734134674072266,,,,,,,,,,39.61494064331055,11.101274490356445,,,19.018306732177734,21.451019287109375,54.51311111450195,24.466846466064453,,,,,25.513639450073242,,42.589073181152344,43.76648712158203,41.465972900390625,,,11.133777618408203,,10.174120903015137,,,21.115835189819336,48.996089935302734,48.56298828125,50.025543212890625,25.55851936340332,,
2015-06-11,21.058887481689453,20.51548957824707,,25.65835189819336,23.772953033447266,25.705076217651367,23.96930503845215,17.176603317260742,,,52.69287872314453,26.179027557373047,53.14598083496094,,30.705638885498047,38.24760437011719,21.82646942138672,50.150665283203125,22.158069610595703,,,20.672365188598633,22.33746910095215,35.316654205322266,,23.50159454345703,,29.80071449279785,27.0906982421875,38.492435455322266,28.690898895263672,16.588193893432617,31.95427894592285,24.59650421142578,15.454049110412598,30.90469741821289,24.900957107543945,33.779422760009766,38.77381134033203,36.03623962402344,11.543619155883789,30.02698516845703,32.13941192626953,,31.86338233947754,35.33924865722656,,36.66840362548828,,39.938446044921875,,,,,,,,,,39.50258255004883,11.221338272094727,,,19.116615295410156,21.39002799987793,54.87062072753906,24.594892501831055,,,,,25.72062873840332,,42.55350112915039,43.7119026184082,41.55546951293945,,,10.951541900634766,,10.25068187713623,,,21.115835189819336,49.215641021728516,48.937294006347656,50.104644775390625,25.568313598632812,,
2015-06-12,20.937763214111328,20.48111343383789,,25.418384552001953,23.511892318725586,25.396440505981445,23.721195220947266,17.176603317260742,,,52.18755340576172,25.922887802124023,52.930633544921875,,30.354251861572266,37.92674255371094,22.095155715942383,51.087127685546875,21.876970291137695,,,20.46819496154785,22.164270401000977,34.303993225097656,,23.258758544921875,,29.671924591064453,26.769826889038086,37.90781784057617,28.219070434570312,16.442201614379883,31.690797805786133,24.246967315673828,15.23536205291748,30.539888381958008,24.537038803100586,33.58629608154297,38.55998611450195,35.565765380859375,11.46700382232666,29.713336944580078,31.798519134521484,,31.676231384277344,34.841888427734375,,36.274314880371094,,39.49428939819336,,,,,,,,,,39.24978256225586,10.8888521194458,,,18.803813934326172,21.35517692565918,54.29179000854492,24.329647064208984,,,,,25.423643112182617,,42.15331268310547,43.3843994140625,41.15271759033203,,,11.020965576171875,,10.0890531539917,,,21.47708511352539,48.63932418823242,47.83358383178711,49.61247634887695,25.373441696166992,,
2015-06-15,20.730112075805664,20.21467399597168,,25.021509170532227,23.193723678588867,24.87616539001465,23.313581466674805,17.176603317260742,,,51.603816986083984,25.525432586669922,51.77894973754883,,30.002866744995117,37.785194396972656,21.59360694885254,52.17302703857422,21.670042037963867,,,20.1789493560791,21.989280700683594,33.223167419433594,,22.86301040649414,,29.251232147216797,26.403118133544922,37.47166061401367,27.69279670715332,16.214092254638672,31.35462760925293,24.062997817993164,14.998448371887207,30.140336990356445,24.227712631225586,33.39316940307617,37.86505126953125,35.10434341430664,11.33930778503418,29.3627872467041,31.483854293823242,,30.8714542388916,34.38893127441406,,35.73949432373047,,39.289981842041016,,,,,,,,,,38.79098892211914,10.186943054199219,,,18.473134994506836,21.04151153564453,53.49162673950195,23.927200317382812,,,,,24.991666793823242,,41.788700103759766,42.69302749633789,40.7052116394043,,,10.769304275512695,,9.842355728149414,,,21.141639709472656,47.834320068359375,46.50914001464844,49.093936920166016,25.309791564941406,,
2015-06-16,20.756071090698242,20.283432006835938,,25.003049850463867,23.275304794311523,25.052532196044922,23.42877769470215,17.176603317260742,,,51.80419921875,25.61375617980957,51.76021957397461,,30.183061599731445,37.860687255859375,21.674209594726562,52.073402404785156,21.74604034423828,,,20.15342903137207,22.007137298583984,33.33027648925781,,22.9979248046875,,29.422945022583008,26.403118133544922,37.64797592163086,27.620208740234375,16.28708839416504,31.345539093017578,24.090591430664062,15.034895896911621,30.0534725189209,24.218612670898438,33.410728454589844,38.33724594116211,35.086246490478516,11.330794334411621,29.473485946655273,31.448888778686523,,31.23641586303711,34.31787872314453,,35.82394027709961,,39.503170013427734,,,,,,,,,,38.837806701660156,9.743630409240723,,,18.455265045166016,21.085081100463867,53.712947845458984,24.027812957763672,,,,,25.09966278076172,,41.859840393066406,43.04780197143555,40.732059478759766,,,10.777983665466309,,9.859369277954102,,,21.141639709472656,47.9532356262207,46.912235260009766,49.12908935546875,25.492115020751953,,
